Date,Category,Subcategory,NumUniqUsers,NumMessages,Sentiment,AvgResponseTime,BotChannel,Week
2017-10-20,Product Findability,Help,21,21,0.33,637.05,Web,"Oct 16, 2017"
2017-10-20,undefined,Help,14,14,0.16,275.07,Web,"Oct 16, 2017"
2017-10-20,Product Integrity,Help,9,9,0.20,456.33,Web,"Oct 16, 2017"
2017-10-20,Rewards,Help,22,22,0.18,477.36,Web,"Oct 16, 2017"
2017-10-20,Shipping,Help,9,9,0.16,493.56,Web,"Oct 16, 2017"
2017-10-20,Personal Information Update,Help,18,18,0.24,613.72,Web,"Oct 16, 2017"
2017-10-20,Kohl's Cash Question,Help,32,32,0.12,488.16,Web,"Oct 16, 2017"
2017-10-20,Password,Help,5,5,0.10,434.60,Web,"Oct 16, 2017"
2017-10-20,Gift Cards,Help,10,10,0.42,570.20,Web,"Oct 16, 2017"
2017-10-20,Pricing Questions,Help,9,9,0.26,409.56,Web,"Oct 16, 2017"
2017-10-20,App,Help,11,11,0.09,340.00,Web,"Oct 16, 2017"
2017-10-20,Rebates,Help,2,2,0.30,432.50,Web,"Oct 16, 2017"
2017-10-20,Receipt,Help,1,1,0.00,119.00,Web,"Oct 16, 2017"
2017-10-20,HR,Help,2,2,0.16,647.00,Web,"Oct 16, 2017"
2017-10-20,Fradulent Activity,Help,1,1,0.04,325.00,Web,"Oct 16, 2017"
2017-10-20,Live Agent Request,Intent,70,103,0.04,207.57,FacebookMsgr,"Oct 16, 2017"
2017-10-20,Not Defined,Intent,51,60,0.31,278.38,FacebookMsgr,"Oct 16, 2017"
2017-10-20,Track Order,Intent,539,636,0.24,1059.73,FacebookMsgr,"Oct 16, 2017"
2017-10-20,Store Questions,Intent,45,55,0.35,1082.56,FacebookMsgr,"Oct 16, 2017"
2017-10-20,Offers & Deals Question,Intent,86,114,0.55,7143.95,FacebookMsgr,"Oct 16, 2017"
2017-10-20,Gift Cards,Intent,1,1,0.34,321.00,FacebookMsgr,"Oct 16, 2017"
2017-10-20,Pricing Questions,Intent,35,42,0.57,250.19,FacebookMsgr,"Oct 16, 2017"
2017-10-20,Rewards,Intent,25,32,0.48,1131.66,FacebookMsgr,"Oct 16, 2017"
2017-10-20,Returns,Help,1,1,0.09,1465.00,FacebookMsgr,"Oct 16, 2017"
2017-10-21,Track Order,Intent,1785,2824,0.33,621.76,Web,"Oct 16, 2017"
2017-10-21,Track Order,Help,74,74,0.21,435.20,Web,"Oct 16, 2017"
2017-10-21,Not Defined,Intent,110,122,0.35,457.23,Web,"Oct 16, 2017"
2017-10-21,Not Defined,Help,136,136,0.19,566.88,Web,"Oct 16, 2017"
2017-10-21,Live Agent Request,Intent,37,38,0.35,219.42,Web,"Oct 16, 2017"
2017-10-21,Live Agent Request,Help,14,14,0.22,515.64,Web,"Oct 16, 2017"
2017-10-21,BOPUS,Help,29,29,0.27,482.45,Web,"Oct 16, 2017"
2017-10-21,App,Help,5,5,0.11,439.40,Web,"Oct 16, 2017"
2017-10-21,Returns,Help,91,91,0.15,457.89,Web,"Oct 16, 2017"
2017-10-21,Product Integrity,Help,7,7,0.25,372.29,Web,"Oct 16, 2017"
2017-10-21,Offers & Deals Question,Help,150,150,0.38,478.67,Web,"Oct 16, 2017"
2017-10-21,Product Findability,Help,12,12,0.20,344.75,Web,"Oct 16, 2017"
2017-10-21,Kohl's Credit Card,Help,84,84,0.15,535.79,Web,"Oct 16, 2017"
2017-10-21,Order Management,Help,75,75,0.20,404.08,Web,"Oct 16, 2017"
2017-10-21,undefined,Help,18,18,0.19,264.78,Web,"Oct 16, 2017"
2017-10-21,Rewards,Help,23,23,0.22,420.78,Web,"Oct 16, 2017"
2017-10-21,Website Question,Help,37,37,0.27,551.84,Web,"Oct 16, 2017"
2017-10-21,Pricing Questions,Help,6,6,0.18,511.17,Web,"Oct 16, 2017"
2017-10-21,Shipping,Help,7,7,0.27,480.57,Web,"Oct 16, 2017"
2017-10-21,HR,Help,4,4,0.45,341.25,Web,"Oct 16, 2017"
2017-10-21,Personal Information Update,Help,9,9,0.14,588.89,Web,"Oct 16, 2017"
2017-10-21,Kohl's Cash Question,Help,29,29,0.18,514.07,Web,"Oct 16, 2017"
2017-10-21,Gift Cards,Help,11,11,0.50,605.64,Web,"Oct 16, 2017"
2017-10-21,Password,Help,9,9,0.31,364.33,Web,"Oct 16, 2017"
2017-10-21,Track Order,Intent,444,535,0.22,1119.33,FacebookMsgr,"Oct 16, 2017"
2017-10-21,Track Order,Help,2,2,0.33,1265.50,FacebookMsgr,"Oct 16, 2017"
2017-10-21,Not Defined,Intent,59,74,0.36,273.80,FacebookMsgr,"Oct 16, 2017"
2017-10-21,Store Questions,Intent,52,64,0.34,897.75,FacebookMsgr,"Oct 16, 2017"
2017-10-21,Pricing Questions,Intent,47,53,0.57,109.28,FacebookMsgr,"Oct 16, 2017"
2017-10-21,Rewards,Intent,43,55,0.49,1558.98,FacebookMsgr,"Oct 16, 2017"
2017-10-21,Offers & Deals Question,Intent,105,131,0.54,9230.72,FacebookMsgr,"Oct 16, 2017"
2017-10-21,Kohl's Cash Question,Intent,1,1,0.29,6807.00,FacebookMsgr,"Oct 16, 2017"
2017-10-21,Live Agent Request,Intent,61,80,0.12,161.79,FacebookMsgr,"Oct 16, 2017"
2017-10-21,Order Management,Help,2,2,0.56,1528.50,FacebookMsgr,"Oct 16, 2017"
2017-10-22,Track Order,Intent,1982,3009,0.34,568.75,Web,"Oct 16, 2017"
2017-10-22,Track Order,Help,65,65,0.28,500.05,Web,"Oct 16, 2017"
2017-10-22,Not Defined,Intent,156,169,0.34,391.53,Web,"Oct 16, 2017"
2017-10-22,Not Defined,Help,265,265,0.26,478.54,Web,"Oct 16, 2017"
2017-10-22,Live Agent Request,Intent,72,81,0.34,237.81,Web,"Oct 16, 2017"
2017-10-22,Live Agent Request,Help,20,20,0.27,421.90,Web,"Oct 16, 2017"
2017-10-22,Website Question,Help,89,89,0.27,472.34,Web,"Oct 16, 2017"
2017-10-22,Offers & Deals Question,Help,324,324,0.37,415.71,Web,"Oct 16, 2017"
2017-10-22,Password,Help,19,19,0.26,1237.79,Web,"Oct 16, 2017"
2017-10-22,undefined,Help,25,25,0.07,176.64,Web,"Oct 16, 2017"
2017-10-22,BOPUS,Help,75,75,0.25,354.33,Web,"Oct 16, 2017"
2017-10-22,Kohl's Credit Card,Help,76,76,0.15,510.18,Web,"Oct 16, 2017"
2017-10-22,Returns,Help,103,103,0.14,404.74,Web,"Oct 16, 2017"
2017-10-22,Order Management,Help,123,123,0.23,471.12,Web,"Oct 16, 2017"
2017-10-22,Kohl's Cash Question,Help,42,42,0.12,345.02,Web,"Oct 16, 2017"
2017-10-22,Product Integrity,Help,9,9,0.37,335.22,Web,"Oct 16, 2017"
2017-10-22,Product Findability,Help,29,29,0.22,320.79,Web,"Oct 16, 2017"
2017-10-22,Rewards,Help,29,29,0.17,328.69,Web,"Oct 16, 2017"
2017-10-22,Shipping,Help,11,11,0.30,510.91,Web,"Oct 16, 2017"
2017-10-22,Personal Information Update,Help,13,13,0.21,471.15,Web,"Oct 16, 2017"
2017-10-22,Pricing Questions,Help,13,13,0.38,423.54,Web,"Oct 16, 2017"
2017-10-22,Fradulent Activity,Help,1,1,0.11,455.00,Web,"Oct 16, 2017"
2017-10-22,Gift Cards,Help,13,13,0.43,385.38,Web,"Oct 16, 2017"
2017-10-22,Store Questions,Help,1,1,0.07,539.00,Web,"Oct 16, 2017"
2017-10-22,App,Help,2,2,0.18,427.00,Web,"Oct 16, 2017"
2017-10-22,Rebates,Help,1,1,0.35,243.00,Web,"Oct 16, 2017"
2017-10-22,Not Defined,Intent,64,80,0.32,186.36,FacebookMsgr,"Oct 16, 2017"
2017-10-22,Not Defined,Help,1,1,0.37,3136.00,FacebookMsgr,"Oct 16, 2017"
2017-10-22,Track Order,Intent,628,723,0.19,1239.28,FacebookMsgr,"Oct 16, 2017"
2017-10-22,Live Agent Request,Intent,52,108,0.05,95.99,FacebookMsgr,"Oct 16, 2017"
2017-10-22,Rewards,Intent,40,55,0.47,2460.36,FacebookMsgr,"Oct 16, 2017"
2017-10-22,Store Questions,Intent,55,59,0.34,911.80,FacebookMsgr,"Oct 16, 2017"
2017-10-22,Pricing Questions,Intent,45,50,0.57,105.88,FacebookMsgr,"Oct 16, 2017"
2017-10-22,Kohl's Cash Question,Intent,1,2,0.29,11305.00,FacebookMsgr,"Oct 16, 2017"
2017-10-22,Offers & Deals Question,Intent,101,133,0.54,11765.89,FacebookMsgr,"Oct 16, 2017"
2017-10-23,Track Order,Intent,2999,4780,0.33,604.88,Web,"Oct 23, 2017"
2017-10-23,Track Order,Help,93,93,0.26,439.16,Web,"Oct 23, 2017"
2017-10-23,Live Agent Request,Intent,93,98,0.33,183.16,Web,"Oct 23, 2017"
2017-10-23,Live Agent Request,Help,25,25,0.23,348.32,Web,"Oct 23, 2017"
2017-10-23,Not Defined,Intent,197,216,0.33,323.44,Web,"Oct 23, 2017"
2017-10-23,Not Defined,Help,253,253,0.24,441.49,Web,"Oct 23, 2017"
2017-10-23,Rewards,Help,46,46,0.24,406.15,Web,"Oct 23, 2017"
2017-10-23,Order Management,Help,178,178,0.18,360.24,Web,"Oct 23, 2017"
2017-10-23,Website Question,Help,90,90,0.28,437.23,Web,"Oct 23, 2017"
2017-10-23,BOPUS,Help,92,92,0.26,383.24,Web,"Oct 23, 2017"
2017-10-23,Offers & Deals Question,Help,306,306,0.34,466.59,Web,"Oct 23, 2017"
2017-10-23,Returns,Help,113,113,0.13,419.75,Web,"Oct 23, 2017"
2017-10-23,Kohl's Cash Question,Help,50,50,0.12,399.22,Web,"Oct 23, 2017"
2017-10-23,Kohl's Credit Card,Help,90,90,0.17,491.16,Web,"Oct 23, 2017"
2017-10-23,App,Help,10,10,0.14,404.20,Web,"Oct 23, 2017"
2017-10-23,Product Findability,Help,23,23,0.18,320.26,Web,"Oct 23, 2017"
2017-10-23,Pricing Questions,Help,7,7,0.41,503.57,Web,"Oct 23, 2017"
2017-10-23,Product Integrity,Help,12,12,0.20,310.50,Web,"Oct 23, 2017"
2017-10-23,undefined,Help,23,23,0.12,321.17,Web,"Oct 23, 2017"
2017-10-23,Password,Help,20,20,0.25,368.15,Web,"Oct 23, 2017"
2017-10-23,Gift Cards,Help,13,13,0.53,488.62,Web,"Oct 23, 2017"
2017-10-23,Shipping,Help,8,8,0.32,687.63,Web,"Oct 23, 2017"
2017-10-23,Personal Information Update,Help,16,16,0.25,396.44,Web,"Oct 23, 2017"
2017-10-23,HR,Help,8,8,0.43,433.50,Web,"Oct 23, 2017"
2017-10-23,Fradulent Activity,Help,1,1,0.07,618.00,Web,"Oct 23, 2017"
2017-10-23,Store Questions,Help,1,1,0.87,213.00,Web,"Oct 23, 2017"
2017-10-23,Track Order,Intent,695,787,0.21,1592.39,FacebookMsgr,"Oct 23, 2017"
2017-10-23,Track Order,Help,1,1,0.42,1441.00,FacebookMsgr,"Oct 23, 2017"
2017-10-23,Offers & Deals Question,Intent,109,141,0.54,13905.99,FacebookMsgr,"Oct 23, 2017"
2017-10-23,Not Defined,Intent,74,81,0.32,200.51,FacebookMsgr,"Oct 23, 2017"
2017-10-23,Not Defined,Help,1,1,0.13,4296.00,FacebookMsgr,"Oct 23, 2017"
2017-10-23,Store Questions,Intent,42,54,0.32,969.35,FacebookMsgr,"Oct 23, 2017"
2017-10-23,Rewards,Intent,38,53,0.50,4616.19,FacebookMsgr,"Oct 23, 2017"
2017-10-23,Pricing Questions,Intent,21,29,0.57,108.10,FacebookMsgr,"Oct 23, 2017"
2017-10-23,Kohl's Cash Question,Intent,3,3,0.27,4045.00,FacebookMsgr,"Oct 23, 2017"
2017-10-23,Live Agent Request,Intent,92,135,0.08,131.48,FacebookMsgr,"Oct 23, 2017"
2017-10-23,BOPUS,Help,1,1,0.30,1461.00,FacebookMsgr,"Oct 23, 2017"
2017-10-24,Track Order,Intent,3181,5293,0.32,647.89,Web,"Oct 23, 2017"
2017-10-24,Track Order,Help,126,126,0.23,467.73,Web,"Oct 23, 2017"
2017-10-24,Not Defined,Intent,148,167,0.38,390.83,Web,"Oct 23, 2017"
2017-10-24,Not Defined,Help,149,149,0.22,716.46,Web,"Oct 23, 2017"
2017-10-24,Live Agent Request,Intent,49,66,0.34,222.02,Web,"Oct 23, 2017"
2017-10-24,Live Agent Request,Help,14,14,0.28,542.21,Web,"Oct 23, 2017"
2017-10-24,Order Management,Help,91,91,0.20,514.02,Web,"Oct 23, 2017"
2017-10-24,Offers & Deals Question,Help,102,102,0.38,426.20,Web,"Oct 23, 2017"
2017-10-24,Rewards,Help,32,32,0.23,371.75,Web,"Oct 23, 2017"
2017-10-24,BOPUS,Help,45,45,0.27,463.11,Web,"Oct 23, 2017"
2017-10-24,Returns,Help,103,103,0.14,417.10,Web,"Oct 23, 2017"
2017-10-24,Kohl's Cash Question,Help,26,26,0.11,521.73,Web,"Oct 23, 2017"
2017-10-24,Kohl's Credit Card,Help,65,65,0.17,537.23,Web,"Oct 23, 2017"
2017-10-24,Pricing Questions,Help,6,6,0.49,492.00,Web,"Oct 23, 2017"
2017-10-24,Shipping,Help,8,8,0.25,488.38,Web,"Oct 23, 2017"
2017-10-24,Website Question,Help,39,39,0.27,652.62,Web,"Oct 23, 2017"
2017-10-24,Product Findability,Help,13,13,0.27,1109.15,Web,"Oct 23, 2017"
2017-10-24,Gift Cards,Help,11,11,0.45,687.27,Web,"Oct 23, 2017"
2017-10-24,HR,Help,2,2,0.16,300.00,Web,"Oct 23, 2017"
2017-10-24,Password,Help,5,5,0.31,515.20,Web,"Oct 23, 2017"
2017-10-24,undefined,Help,13,13,0.15,233.38,Web,"Oct 23, 2017"
2017-10-24,Personal Information Update,Help,12,12,0.21,435.67,Web,"Oct 23, 2017"
2017-10-24,Receipt,Help,2,2,0.05,210.50,Web,"Oct 23, 2017"
2017-10-24,Store Questions,Help,2,2,0.22,409.50,Web,"Oct 23, 2017"
2017-10-24,Product Integrity,Help,3,3,0.22,351.33,Web,"Oct 23, 2017"
2017-10-24,App,Help,2,2,0.16,609.50,Web,"Oct 23, 2017"
2017-10-24,Offers & Deals Question,Intent,99,131,0.54,15597.48,FacebookMsgr,"Oct 23, 2017"
2017-10-24,Track Order,Intent,700,869,0.22,1795.20,FacebookMsgr,"Oct 23, 2017"
2017-10-24,Track Order,Help,1,1,0.05,4279.00,FacebookMsgr,"Oct 23, 2017"
2017-10-24,Live Agent Request,Intent,71,98,0.08,373.50,FacebookMsgr,"Oct 23, 2017"
2017-10-24,Not Defined,Intent,66,82,0.37,297.59,FacebookMsgr,"Oct 23, 2017"
2017-10-24,Store Questions,Intent,39,50,0.36,1015.54,FacebookMsgr,"Oct 23, 2017"
2017-10-24,Rewards,Intent,48,73,0.46,1652.52,FacebookMsgr,"Oct 23, 2017"
2017-10-24,Pricing Questions,Intent,26,28,0.57,224.75,FacebookMsgr,"Oct 23, 2017"
2017-10-25,Not Defined,Intent,123,131,0.37,373.35,Web,"Oct 23, 2017"
2017-10-25,Not Defined,Help,158,158,0.22,606.59,Web,"Oct 23, 2017"
2017-10-25,Live Agent Request,Intent,56,65,0.34,222.94,Web,"Oct 23, 2017"
2017-10-25,Live Agent Request,Help,19,19,0.20,681.74,Web,"Oct 23, 2017"
2017-10-25,Track Order,Intent,2750,4528,0.32,684.47,Web,"Oct 23, 2017"
2017-10-25,Track Order,Help,115,115,0.24,455.39,Web,"Oct 23, 2017"
2017-10-25,Gift Cards,Help,15,15,0.51,425.33,Web,"Oct 23, 2017"
2017-10-25,Returns,Help,89,89,0.16,796.13,Web,"Oct 23, 2017"
2017-10-25,Kohl's Credit Card,Help,84,84,0.16,466.83,Web,"Oct 23, 2017"
2017-10-25,Offers & Deals Question,Help,104,104,0.38,412.37,Web,"Oct 23, 2017"
2017-10-25,Order Management,Help,78,78,0.22,431.42,Web,"Oct 23, 2017"
2017-10-25,Website Question,Help,43,43,0.30,436.93,Web,"Oct 23, 2017"
2017-10-25,BOPUS,Help,40,40,0.30,574.23,Web,"Oct 23, 2017"
2017-10-25,Store Questions,Help,4,4,0.31,519.25,Web,"Oct 23, 2017"
2017-10-25,Password,Help,3,3,0.22,418.00,Web,"Oct 23, 2017"
2017-10-25,Shipping,Help,8,8,0.24,618.25,Web,"Oct 23, 2017"
2017-10-25,Rewards,Help,32,32,0.19,389.31,Web,"Oct 23, 2017"
2017-10-25,Fradulent Activity,Help,3,3,0.07,408.67,Web,"Oct 23, 2017"
2017-10-25,undefined,Help,13,13,0.16,322.00,Web,"Oct 23, 2017"
2017-10-25,Personal Information Update,Help,9,9,0.29,506.67,Web,"Oct 23, 2017"
2017-10-25,Kohl's Cash Question,Help,27,27,0.11,438.33,Web,"Oct 23, 2017"
2017-10-25,Product Findability,Help,8,8,0.20,378.50,Web,"Oct 23, 2017"
2017-10-25,Rebates,Help,2,2,0.18,278.00,Web,"Oct 23, 2017"
2017-10-25,App,Help,2,2,0.04,371.50,Web,"Oct 23, 2017"
2017-10-25,Pricing Questions,Help,4,4,0.12,361.75,Web,"Oct 23, 2017"
2017-10-25,Credit Report,Help,1,1,0.00,76.00,Web,"Oct 23, 2017"
2017-10-25,Product Integrity,Help,6,6,0.25,344.50,Web,"Oct 23, 2017"
2017-10-25,Warranty,Help,1,1,0.26,437.00,Web,"Oct 23, 2017"
2017-10-25,HR,Help,2,2,0.32,421.00,Web,"Oct 23, 2017"
2017-10-25,Track Order,Intent,1394,1858,0.13,422.80,FacebookMsgr,"Oct 23, 2017"
2017-10-25,Track Order,Help,1,1,0.29,660.00,FacebookMsgr,"Oct 23, 2017"
2017-10-25,Store Questions,Intent,46,48,0.39,699.33,FacebookMsgr,"Oct 23, 2017"
2017-10-25,Rewards,Intent,35,58,0.48,1172.36,FacebookMsgr,"Oct 23, 2017"
2017-10-25,Not Defined,Intent,55,59,0.37,275.37,FacebookMsgr,"Oct 23, 2017"
2017-10-25,Not Defined,Help,2,2,0.23,856.00,FacebookMsgr,"Oct 23, 2017"
2017-10-25,Offers & Deals Question,Intent,121,141,0.55,4564.50,FacebookMsgr,"Oct 23, 2017"
2017-10-25,Pricing Questions,Intent,35,42,0.57,216.52,FacebookMsgr,"Oct 23, 2017"
2017-10-25,Live Agent Request,Intent,86,114,0.09,227.05,FacebookMsgr,"Oct 23, 2017"
2017-10-25,Kohl's Cash Question,Intent,1,1,0.29,604.00,FacebookMsgr,"Oct 23, 2017"
2017-10-25,Returns,Help,1,1,0.23,498.00,FacebookMsgr,"Oct 23, 2017"
2017-10-26,Track Order,Intent,2604,4254,0.32,608.01,Web,"Oct 23, 2017"
2017-10-26,Track Order,Help,101,101,0.23,436.04,Web,"Oct 23, 2017"
2017-10-26,Not Defined,Intent,100,108,0.38,318.70,Web,"Oct 23, 2017"
2017-10-26,Not Defined,Help,146,146,0.21,430.32,Web,"Oct 23, 2017"
2017-10-26,Live Agent Request,Intent,49,52,0.31,246.63,Web,"Oct 23, 2017"
2017-10-26,Live Agent Request,Help,16,16,0.27,410.00,Web,"Oct 23, 2017"
2017-10-26,Offers & Deals Question,Help,150,150,0.41,447.45,Web,"Oct 23, 2017"
2017-10-26,Returns,Help,91,91,0.15,433.33,Web,"Oct 23, 2017"
2017-10-26,Personal Information Update,Help,9,9,0.23,456.11,Web,"Oct 23, 2017"
2017-10-26,Order Management,Help,83,83,0.19,333.99,Web,"Oct 23, 2017"
2017-10-26,BOPUS,Help,36,36,0.26,425.56,Web,"Oct 23, 2017"
2017-10-26,undefined,Help,13,13,0.20,295.38,Web,"Oct 23, 2017"
2017-10-26,Shipping,Help,14,14,0.33,574.00,Web,"Oct 23, 2017"
2017-10-26,Kohl's Cash Question,Help,30,30,0.14,421.47,Web,"Oct 23, 2017"
2017-10-26,Kohl's Credit Card,Help,65,65,0.16,535.38,Web,"Oct 23, 2017"
2017-10-26,Product Findability,Help,9,9,0.12,211.67,Web,"Oct 23, 2017"
2017-10-26,Website Question,Help,33,33,0.26,491.30,Web,"Oct 23, 2017"
2017-10-26,Password,Help,7,7,0.25,344.43,Web,"Oct 23, 2017"
2017-10-26,Rewards,Help,31,31,0.21,312.23,Web,"Oct 23, 2017"
2017-10-26,Product Integrity,Help,3,3,0.09,412.00,Web,"Oct 23, 2017"
2017-10-26,HR,Help,4,4,0.23,538.00,Web,"Oct 23, 2017"
2017-10-26,Pricing Questions,Help,8,8,0.29,555.75,Web,"Oct 23, 2017"
2017-10-26,App,Help,3,3,0.21,529.00,Web,"Oct 23, 2017"
2017-10-26,Gift Cards,Help,11,11,0.42,438.73,Web,"Oct 23, 2017"
2017-10-26,Fradulent Activity,Help,1,1,0.00,141.00,Web,"Oct 23, 2017"
2017-10-26,Rebates,Help,1,1,0.28,454.00,Web,"Oct 23, 2017"
2017-10-26,Store Questions,Help,1,1,0.20,265.00,Web,"Oct 23, 2017"
2017-10-26,Track Order,Intent,1110,1508,0.12,541.28,FacebookMsgr,"Oct 23, 2017"
2017-10-26,Track Order,Help,1,1,0.21,627.00,FacebookMsgr,"Oct 23, 2017"
2017-10-26,Store Questions,Intent,45,50,0.31,1046.28,FacebookMsgr,"Oct 23, 2017"
2017-10-26,Not Defined,Intent,72,85,0.35,193.08,FacebookMsgr,"Oct 23, 2017"
2017-10-26,Not Defined,Help,3,3,0.13,2128.33,FacebookMsgr,"Oct 23, 2017"
2017-10-26,Kohl's Cash Question,Intent,1,1,0.29,4683.00,FacebookMsgr,"Oct 23, 2017"
2017-10-26,Gift Cards,Intent,1,1,0.68,3917.00,FacebookMsgr,"Oct 23, 2017"
2017-10-26,Rewards,Intent,40,71,0.49,1480.87,FacebookMsgr,"Oct 23, 2017"
2017-10-26,Live Agent Request,Intent,94,138,0.11,126.07,FacebookMsgr,"Oct 23, 2017"
2017-10-26,Offers & Deals Question,Intent,112,151,0.54,8222.35,FacebookMsgr,"Oct 23, 2017"
2017-10-26,Offers & Deals Question,Help,1,1,0.15,1719.00,FacebookMsgr,"Oct 23, 2017"
2017-10-26,Pricing Questions,Intent,32,38,0.57,108.32,FacebookMsgr,"Oct 23, 2017"
2017-10-26,Password,Help,1,1,0.41,760.00,FacebookMsgr,"Oct 23, 2017"
2017-10-26,Shipping,Help,1,1,0.10,2640.00,FacebookMsgr,"Oct 23, 2017"
2017-10-26,Kohl's Credit Card,Help,1,1,0.28,2839.00,FacebookMsgr,"Oct 23, 2017"
2017-10-27,Track Order,Intent,2245,3638,0.32,659.11,Web,"Oct 23, 2017"
